trial,seed,condition,contrast,utterance,u_len,rsa_prob,aif_prob,listener_p_target,is_correct
41,26,close,51.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
42,26,close,39.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
43,26,split,31.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
44,26,close,14.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
45,26,close,8.0,dull purple,2,0.13359156175773498,0.14132387248644004,1.0,1
46,26,split,89.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
47,26,split,36.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
48,26,close,15.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
49,26,split,14.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
50,26,split,10.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
51,26,far,63.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
52,26,far,106.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
53,26,split,46.0,dull blue,2,0.13359156175773498,0.14132387248644004,1.0,1
54,26,far,31.0,dark red,2,0.13359156175773462,0.14132387248644004,1.145526331571294e-107,0
55,26,split,86.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
56,26,far,5.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
57,26,far,63.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
58,26,close,22.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
59,26,far,12.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
60,26,split,67.0,red,1,0.1552112509896867,0.14490150335141327,1.0,1
61,26,close,45.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
62,26,close,8.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
63,26,split,29.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
64,26,far,40.0,dull blue,2,0.13359156175773498,0.14132387248644004,1.0,1
65,26,split,17.0,vivid yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
66,26,far,40.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
67,26,split,44.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
68,26,split,37.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
69,26,close,50.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
70,26,close,15.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
71,26,close,56.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
72,26,far,37.0,dark pink,2,0.13359156175773498,0.14132387248644004,1.0,1
73,26,split,19.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
74,26,close,35.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
75,26,close,17.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
76,26,split,32.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
77,26,close,40.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
78,26,far,33.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
79,26,split,36.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
80,26,split,36.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
81,26,far,33.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
82,26,close,24.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
83,26,far,11.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
84,26,close,19.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
85,26,split,29.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
86,26,close,28.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
87,26,close,21.0,cyan,1,0.28760490678925515,0.1628161666214612,0.9919657284414131,1
88,26,close,17.0,vivid yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
89,26,split,27.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
90,26,far,44.0,vivid green,2,0.13359156175773462,0.14434489610908405,0.0,0
91,26,far,59.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
92,26,close,26.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
93,26,close,51.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
94,26,split,26.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
95,26,split,24.0,light orange,2,0.13359156175773462,0.14132387248644004,0.0,0
96,26,split,27.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
97,26,close,57.0,vivid orange,2,0.13359156175773462,0.14132387248644004,0.0,0
98,26,close,42.0,dark cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
99,26,close,54.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
100,26,close,41.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
101,26,split,8.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
102,26,split,21.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
103,26,close,38.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
104,26,split,17.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
105,26,close,19.0,dull brown,2,0.13359156175773498,0.14132387248644004,1.0,1
106,26,far,17.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
107,26,close,54.0,dark purple,2,0.13359156175773498,0.14132387248644004,1.0,1
108,26,close,39.0,dull red,2,0.13359156175773462,0.14132387248644004,0.0,0
109,26,close,65.0,light purple,2,0.13359156175773498,0.14132387248644004,1.0,1
110,26,close,23.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
111,26,close,58.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
112,26,close,27.0,dull orange,2,0.13359156175773498,0.14132387248644004,1.0,1
113,26,far,7.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
114,26,far,101.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
115,26,close,29.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
116,26,split,66.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
117,26,far,53.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
118,26,split,30.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
119,26,far,53.0,vivid pink,2,0.13359156175773498,0.14132387248644004,1.0,1
120,26,far,62.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
121,26,far,15.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
122,26,split,14.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
123,26,split,25.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
124,26,close,39.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
125,26,close,51.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
126,26,split,12.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
127,26,far,13.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
128,26,far,19.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
129,26,close,58.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
130,26,split,27.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
131,26,close,70.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
132,26,split,23.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
133,26,close,15.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
134,26,far,14.0,light red,2,0.13359156175773462,0.14132387248644004,0.0,0
135,26,far,48.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
136,26,split,22.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
137,26,split,101.0,vivid brown,2,0.13359156175773462,0.14132387248644004,0.0,0
138,26,split,74.0,vivid yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
139,26,close,11.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
140,26,close,19.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
141,26,close,11.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
142,26,close,18.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
143,26,far,18.0,yellow,1,0.15521125098968716,0.14490150335141327,2.0073154260151565e-180,0
144,26,close,40.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
145,26,far,50.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
146,26,split,21.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
147,26,split,35.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
148,26,far,67.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
149,26,split,82.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
150,26,close,76.0,vivid orange,2,0.13359156175773498,0.14132387248644004,1.0,1
151,26,far,33.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
152,26,split,19.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
153,26,close,13.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
154,26,split,57.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
155,26,far,30.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
156,26,close,14.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
157,26,close,15.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
158,26,split,53.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
159,26,far,5.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
160,26,close,11.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
161,26,split,27.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
162,26,close,18.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
163,26,far,9.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
164,26,split,46.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
165,26,split,30.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
166,26,split,83.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
167,26,close,38.0,light yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
168,26,far,51.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
169,26,split,25.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
170,26,far,26.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
171,26,split,9.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
172,26,split,12.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
173,26,close,70.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
174,26,far,30.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
175,26,far,17.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
176,26,split,18.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
177,26,split,17.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
178,26,split,41.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
179,26,split,14.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
180,26,split,16.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
181,26,close,21.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
182,26,far,28.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
183,26,split,43.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
184,26,close,17.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
185,26,close,14.0,light red,2,0.13359156175773498,0.14132387248644004,1.0,1
186,26,far,13.0,vivid brown,2,0.13359156175773462,0.14132387248644004,0.0,0
187,26,far,55.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
188,26,close,38.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
189,26,close,79.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
190,26,close,30.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
191,26,split,13.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
192,26,split,11.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
193,26,far,13.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
194,26,split,47.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
195,26,close,98.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
196,26,close,19.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
197,26,close,6.0,dark orange,2,0.13359156175773462,0.14132387248644004,0.0,0
198,26,close,42.0,blue,1,0.1583138308802447,0.14480355451415938,0.8968239513424644,0
199,26,split,15.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
200,26,far,17.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
201,26,far,10.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
202,26,far,76.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
203,26,close,30.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
204,26,close,17.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
205,26,close,25.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
206,26,close,13.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
207,26,far,87.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
208,26,far,8.0,red,1,0.1552112509896867,0.14490150335141327,1.0,1
209,26,far,37.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
210,26,far,47.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
211,26,split,38.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
212,26,close,10.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
213,26,far,67.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
214,26,close,87.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
215,26,close,68.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
216,26,close,53.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
217,26,split,38.0,dull purple,2,0.13359156175773462,0.14132387248644004,5.792098336844653e-239,0
218,26,far,46.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
219,26,far,55.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
220,26,close,28.0,dull orange,2,0.13359156175773498,0.14132387248644004,1.0,1
221,26,split,17.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
222,26,far,56.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
223,26,split,58.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
224,26,close,44.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
225,26,split,72.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
226,26,far,26.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
227,26,close,35.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
228,26,close,13.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
229,26,close,7.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
230,26,close,8.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
231,26,close,13.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
232,26,close,59.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
233,26,split,29.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
234,26,close,44.0,light brown,2,0.13359156175773498,0.14132387248644004,1.0,1
235,26,split,17.0,dark red,2,0.13359156175773498,0.14132387248644004,1.0,1
236,26,close,10.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
237,26,far,5.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
238,26,split,18.0,gray,1,0.1552112509896867,0.14490150335141327,1.0,1
239,26,far,34.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
240,26,split,13.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
241,26,close,43.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
242,26,split,41.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
243,26,split,56.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
244,26,split,42.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
245,26,far,9.0,dark pink,2,0.13359156175773498,0.14132387248644004,1.0,1
246,26,split,25.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
247,26,split,8.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
248,26,close,26.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
249,26,far,68.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
250,26,split,25.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
251,26,close,56.0,brown,1,0.1552112509896867,0.14490150335141327,1.0,1
252,26,close,14.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
253,26,far,36.0,brown,1,0.1552112509896867,0.14490150335141327,1.0,1
254,26,split,31.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
255,26,close,22.0,dull brown,2,0.13359156175773498,0.14132387248644004,1.0,1
256,26,far,14.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
257,26,split,46.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
258,26,far,48.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
259,26,close,35.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
260,26,split,14.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
261,26,close,29.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
262,26,split,51.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
263,26,split,8.0,green,1,0.4089856138468097,0.1673828231245983,0.973619885893883,1
264,26,split,43.0,dull red,2,0.13359156175773462,0.14132387248644004,0.0,0
265,26,far,34.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
266,26,split,5.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
267,26,close,92.0,dull red,2,0.13359156175773498,0.14132387248644004,1.0,1
268,26,far,8.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
269,26,far,32.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
270,26,split,19.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
271,26,far,56.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
272,26,split,12.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
273,26,close,102.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
274,26,split,14.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
275,26,far,9.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
276,26,split,16.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
277,26,split,46.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
278,26,far,15.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
279,26,close,85.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
280,26,far,88.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
281,26,close,17.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
282,26,close,24.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
283,26,close,11.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
284,26,far,73.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
285,26,split,18.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
286,26,split,7.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
287,26,far,9.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
288,26,split,5.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
289,26,far,32.0,dark brown,2,0.13359156175773498,0.14132387248644004,1.0,1
290,26,split,19.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
291,26,far,26.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
292,26,split,82.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
293,26,split,30.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
294,26,split,29.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
295,26,far,27.0,light red,2,0.13359156175773498,0.14132387248644004,1.0,1
296,26,far,6.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
297,26,split,21.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
298,26,close,14.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
299,26,far,14.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
300,26,split,18.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
301,26,split,39.0,dull blue,2,0.13359156175773498,0.14132387248644004,1.0,1
302,26,split,25.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
303,26,split,33.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
304,26,close,30.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
305,26,close,44.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
306,26,split,32.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
307,26,far,58.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
308,26,far,50.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
309,26,split,79.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
310,26,close,29.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
311,26,close,24.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
312,26,far,40.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
313,26,close,6.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
314,26,split,46.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
315,26,split,14.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
316,26,split,28.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
317,26,split,58.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
318,26,close,7.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
319,26,far,27.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
320,26,far,54.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
321,26,far,61.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
322,26,close,12.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
323,26,split,59.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
324,26,far,7.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
325,26,far,19.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
326,26,far,34.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
327,26,far,53.0,light red,2,0.13359156175773462,0.14132387248644004,0.0,0
328,26,close,45.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
329,26,close,16.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
330,26,split,12.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
331,26,far,6.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
332,26,close,30.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
333,26,far,32.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
334,26,far,30.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
335,26,close,35.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
336,26,split,30.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
337,26,split,28.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
338,26,split,30.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
339,26,close,9.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
340,26,split,35.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
341,26,split,22.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
342,26,split,38.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
343,26,far,10.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
344,26,far,38.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
345,26,close,46.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
346,26,far,38.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
347,26,close,35.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
348,26,far,30.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
349,26,far,43.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
350,26,far,33.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
351,26,split,26.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
352,26,close,11.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
353,26,close,28.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
354,26,split,8.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
355,26,split,51.0,dull brown,2,0.13359156175773462,0.14132387248644004,0.0,0
356,26,split,29.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
357,26,close,32.0,dark brown,2,0.13359156175773462,0.14132387248644004,0.0,0
358,26,far,39.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
359,26,far,34.0,light red,2,0.13359156175773498,0.14132387248644004,1.0,1
360,26,close,21.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
361,26,close,9.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
362,26,split,17.0,dull yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
363,26,split,65.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
364,26,close,15.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
365,26,far,84.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
366,26,close,26.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
367,26,split,14.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
368,26,far,9.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
369,26,close,89.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
370,26,far,18.0,vivid purple,2,0.13359156175773498,0.14132387248644004,1.0,1
371,26,split,40.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
372,26,split,49.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
373,26,split,36.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
374,26,far,67.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
375,26,far,6.0,light blue,2,0.13359156175773462,0.14132387248644135,4.800476094807312e-17,0
376,26,split,28.0,dark red,2,0.13359156175773498,0.14132387248644004,1.0,1
377,26,far,50.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
378,26,close,16.0,dark cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
379,26,split,10.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
380,26,far,73.0,dark orange,2,0.13359156175773462,0.14132387248644004,0.0,0
381,26,close,11.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
382,26,split,36.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
383,26,close,26.0,light purple,2,0.13359156175773498,0.14132387248644004,1.0,1
384,26,close,52.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
385,26,far,14.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
