utterance,p1_mean,n_obs,entropy,ambiguity
"pick the dullest and darkest one. two are bright, this one is not",0.8893562240626895,1,0.3478591926484983,0.2212875518746209
pick the grayest green,0.8991090667806456,1,0.32703615555755483,0.20178186643870877
pick the green closest to grass color,0.9062815831881225,1,0.31105749668185056,0.18743683362375507
pick the green square,0.8821611155739537,1,0.3625968899656137,0.23567776885209257
"pick the green that looks a little lighter and brighter, not the dull green.",0.8883511507874026,1,0.3499488289671249,0.22329769842519487
pick the greenest square,0.8922199033953593,1,0.3418487753434724,0.21556019320928144
pick the least feminine of the three,0.8533789720364445,1,0.416802864870503,0.29324205592711095
pick the lightest green,0.8723295201667904,1,0.3819342709411009,0.2553409596664191
pick the middle green that is kind of yellowish but not bright,0.8886888456164476,1,0.3492478716525279,0.22262230876710487
pick the middle shade of purple,0.854231157845938,1,0.4152989585626493,0.2915376843081241
pick the more vibrant blue.,0.8969767422452692,1,0.33167541938416967,0.20604651550946151
"pick the one closest to being neon, or super bright",0.8901473130630204,1,0.34620723256711367,0.21970537387395916
pick the one you would most like to squirt on a hotdog,0.8882910790534507,1,0.35007340006120197,0.22341784189309855
pick the one you would most like to swim in if was water,0.8761504237489365,1,0.3745254738526104,0.24769915250212704
pick the same color purple as the last pick,0.8754404194964925,1,0.3759122568771723,0.24911916100701492
piggy,0.892031182330013,1,0.34224747480254036,0.215937635339974
piink,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pimkish,0.892031182330013,1,0.34224747480254036,0.215937635339974
pin,0.5887800511207789,5,0.6772994905961423,0.8224398977584422
"pin, duller",0.782883846518238,1,0.5232336648590694,0.4342323069635241
pine,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pine green,0.9394928223486291,1,0.22836076530773625,0.12101435530274185
pinish,0.8918885384424481,2,0.34254858440693825,0.21622292311510383
pink,0.9417445615965374,1534,0.2221400698720234,0.11651087680692518
pink  purple,0.9293763193501758,1,0.2552492356421985,0.14124736129964832
pink (less purple),0.913630929888211,1,0.2940556949030314,0.17273814022357792
pink (light),0.9066411530151816,1,0.3102408508612656,0.1867176939696369
pink (not green or blue),0.9280803657358675,1,0.25857637783546994,0.143839268528265
pink (not mauve or purple),0.9032946920465202,1,0.31778289078371247,0.19341061590695952
pink (not red),0.9362103737122063,1,0.23726992951379947,0.12757925257558744
"pink , truest",0.8749558574701375,1,0.3768560497464835,0.250088285059725
pink a guy might wear,0.7934859554206403,1,0.5093012654104694,0.41302808915871947
pink again,0.9264494764292698,1,0.2627277027495646,0.14710104714146044
pink almosy purple,0.932408287746182,1,0.24736442822399488,0.13518342450763599
pink and purple mix,0.8948165416827006,1,0.3363251614853175,0.21036691663459872
pink and two greens. The more intense/saturated green.,0.9006300847292256,1,0.3236963260145818,0.19873983054154887
pink and two purples. Pick the grayer purple.,0.8886181115732356,1,0.349394790520958,0.22276377685352888
pink beige,0.9271715038498076,1,0.26089469098744195,0.14565699230038476
pink blood,0.8946649543157689,1,0.33664957477966373,0.21067009136846226
pink blue or tan?,0.9275706015379032,1,0.2598781925909788,0.14485879692419368
pink bright,0.9378789525203651,14,0.23276420850938948,0.12424209495926974
pink bright (barbie pink) not purple,0.8967050832869083,1,0.3322629107980284,0.2065898334261833
pink bright almost neone,0.9223722851735848,1,0.2729368459045368,0.15525542965283035
pink bright not the rose/purple,0.9209763037983696,1,0.27637839954767346,0.15804739240326082
pink brighter,0.9302502417507823,2,0.2529911677609998,0.1394995164984354
pink brighter slightly more purple,0.9078446032813465,1,0.3074964635784594,0.18431079343730694
pink brightest,0.9292912145635337,1,0.2554685081386062,0.1414175708729326
pink brown,0.941025114883811,4,0.22413751645827484,0.11794977023237796
pink brown one,0.9298586681867994,1,0.254004375096889,0.14028266362640118
pink brown red,0.9461329778250209,1,0.2097477470409948,0.10773404434995815
pink brown salmon color,0.9071590250251493,1,0.3090619875585635,0.18568194994970133
"pink but dull, kind of gray",0.8963024480610987,1,0.3331321873207036,0.20739510387780258
pink but not brightest pink,0.9175425337111158,1,0.28473070823247626,0.16491493257776835
pink but not brightest/neon pink,0.9232603747158074,1,0.27073327568776806,0.1534792505683853
pink but not hot pink,0.9173856988449508,3,0.2851084262603931,0.1652286023100984
pink but not neon,0.9123884747928829,1,0.29697665507010557,0.17522305041423425
pink but not the neon one,0.9118251381613809,1,0.2982946579721256,0.17634972367723822
pink color,0.9199713706594963,1,0.2788392889858969,0.1600572586810074
pink dark,0.8999986666199709,2,0.325085903116942,0.2000026667600583
pink darker one,0.8977242374029456,1,0.33005475395608563,0.2045515251941088
pink dull,0.9234863839630679,1,0.2701707184443898,0.15302723207386415
pink dullest one,0.9339999597818144,1,0.24316717927366166,0.13200008043637124
pink going towards purple,0.8613760301368238,1,0.40245770648309676,0.2772479397263523
pink gray,0.9273916065137716,1,0.26033438387591584,0.14521678697245677
pink gray?,0.9273916065137716,1,0.26033438387591584,0.14521678697245677
pink grayish?,0.9206057893653617,1,0.2772873250645953,0.1587884212692765
pink grey,0.9319029367066555,9,0.24868859217400607,0.13619412658668906
pink grey grey or purple grey lol,0.9172747698382583,1,0.285375389523404,0.16545046032348343
pink grey?,0.9317267011588958,1,0.24914943176349286,0.13654659768220845
pink hot pink yellow,0.9442487732361415,1,0.21511316900255628,0.11150245352771693
pink i guess,0.8934600380204232,1,0.33921957889337256,0.21307992395915365
pink ish,0.9341430883831263,1,0.24278774782015664,0.13171382323374736
pink like lipstick,0.9020054932837315,1,0.3206539756542622,0.19598901343253705
pink magenta.  not purple and not the reddish,0.9076668489231466,1,0.30790290518645586,0.18466630215370672
pink meets lavender...like old dirty pink maybe,0.8264273251718532,1,0.4615061624869252,0.3471453496562935
pink more on the rosy side not the purple looking one,0.889045172717684,1,0.3485069890566641,0.22190965456463196
pink not brownish pink,0.9348202584453374,1,0.24098805559983283,0.1303594831093251
pink not dull,0.9166556778091504,1,0.28686233239528774,0.16668864438169928
pink not hot pink one,0.925366898136435,1,0.26546173136621926,0.14926620372712995
pink not purp,0.9234027588698757,1,0.2703789529370514,0.15319448226024868
pink not purple,0.9201093954085031,5,0.27850210888311944,0.15978120918299377
pink not red,0.9376321026879211,2,0.23343376898161505,0.12473579462415785
pink not red not reddish pink,0.9318026464020822,1,0.24895090194175606,0.13639470719583557
pink not the most neon,0.9169828243918914,1,0.28607721493223004,0.16603435121621724
pink not the pale one,0.8974429296085283,1,0.3306653774032792,0.20511414078294332
pink one,0.9245422982928566,2,0.2675328428105944,0.15091540341428678
pink or light purple - can't tell which,0.8642640550472613,1,0.3971468293220629,0.2714718899054773
pink pink,0.9383285176178312,1,0.23154210945113662,0.12334296476433759
pink please,0.8957344564710509,1,0.33435549851229723,0.20853108705789825
pink puirple,0.886639447979146,1,0.35348421026335414,0.2267211040417081
pink purple,0.9302846596744742,35,0.25290199763440047,0.13943068065105169
pink purple brigh,0.8832798575270918,1,0.36033876276907284,0.23344028494581637
pink purple grey,0.9282909074269736,1,0.25803757057102233,0.14341818514605276
pink purple ish,0.9324051618809425,1,0.24737263130904952,0.13518967623811506
pink purple or blue,0.92806515865818,1,0.25861526925411876,0.1438696826836401
pink purple pinkish purple?,0.9272024841127545,1,0.2608158691226049,0.14559503177449096
"pink purple, not neon, or regular purple",0.9013596792588305,1,0.32208514033233443,0.19728064148233893
"pink purple, not pink and not purple",0.9156191901145685,1,0.28934056759244553,0.16876161977086301
pink purple?,0.9293763193501758,1,0.2552492356421985,0.14124736129964832
pink purplish color,0.9103025524135152,1,0.3018372678606156,0.17939489517296958
pink red,0.9523225200322898,7,0.191619092001952,0.09535495993542042
"pink red, the other one is more orange to me",0.914097539034799,1,0.2929536767793982,0.1718049219304021
pink rose,0.9119869287416833,1,0.2979165318606883,0.1760261425166334
pink salmon,0.9024539120184891,2,0.3196574774840462,0.19509217596302175
pink that is more purple than red,0.9137882295302823,1,0.2936845001004242,0.17242354093943546
pink that is not bright but has abright tint to it,0.8975604195597342,1,0.3304104513987826,0.2048791608805316
pink the brightest one,0.9180524477800792,1,0.2835003913756344,0.16389510443984157
pink the more purple one,0.9093825342605397,1,0.30396409056124224,0.18123493147892056
pink tint brown not orange,0.926513477484906,1,0.26256553324620546,0.14697304503018804
pink type color,0.8837500478300657,1,0.35938608858275767,0.23249990433986856
pink violet,0.8877318053472452,1,0.35123142601581486,0.22453638930550968
pink with a hint of brown,0.9020085709656216,1,0.3206471440419151,0.19598285806875682
pink with the most red in it (brighter),0.9085870035091945,1,0.3057948491563464,0.18282599298161095
pink with the the least gray undertone - no purple and no orange,0.8928900698272475,1,0.34042995895004186,0.214219860345505
pink!,0.9453225681535071,1,0.2120638584949629,0.10935486369298575
pink',0.9383285176178312,1,0.23154210945113662,0.12334296476433759
pink*,0.892031182330013,1,0.34224747480254036,0.215937635339974
"pink, NOT hot pink",0.925611245601983,1,0.2648461279892383,0.1487775087960339
"pink, bright",0.9382846367859082,2,0.23166154866264263,0.12343072642818353
"pink, but not as red",0.910947690195142,1,0.3003397135173298,0.17810461960971602
"pink, but not ashy. the clear and not dark pink",0.8782565473751617,1,0.37038436645236483,0.24348690524967664
"pink, but not the bright one",0.9130971997265966,1,0.2953128543685368,0.17380560054680672
"pink, but not the brightest hot pink one",0.9162342543508344,1,0.28787164055181796,0.16753149129833123
"pink, darker",0.893724917287415,1,0.33865592275011713,0.21255016542517002
"pink, gray, red",0.9415818923794521,1,0.22259252053353631,0.11683621524109578
"pink, neon",0.9361793887907239,1,0.2373531547108833,0.12764122241855214
"pink, not browned or oranged",0.9133068925621156,1,0.29481936862847224,0.17338621487576877
"pink, not faded",0.9117507978520734,2,0.2984682919660086,0.17649840429585328
"pink, not fuscia",0.8914520066671974,1,0.3434687573636216,0.21709598666560526
"pink, not green, not purple",0.91878687851877,1,0.28172228349752265,0.1624262429624601
"pink, not magenta",0.9126044546423668,1,0.29647028917544593,0.17479109071526633
"pink, not orangeish, not greenish grey",0.9227740188804834,1,0.2719414163900302,0.15445196223903324
"pink, not pink/red",0.9198453218798164,1,0.27914698697625834,0.16030935624036724
"pink, not purple",0.9200709540417952,2,0.2785960431641216,0.15985809191640965
"pink, not purple or greyish",0.9125590689568199,1,0.2965767446484804,0.17488186208636014
"pink, not purple, not brown, hot pink",0.9220380281630562,1,0.2737633609840738,0.1559239436738875
"pink, not purple/grey, not green",0.9222753240806739,1,0.2731767613501221,0.15544935183865216
"pink, not purplish",0.9077325812944156,1,0.30775264976715244,0.18453483741116883
"pink, not red",0.9380240678343742,2,0.23237010690721768,0.1239518643312516
"pink, not red, not lime",0.9254379564022964,1,0.26528279807125726,0.14912408719540715
"pink, not the bright pink",0.9239403289298304,1,0.2690386226417153,0.1521193421403393
"pink, not the orangey pink one",0.9209908372759226,1,0.27634270843115355,0.15801832544815486
"pink, not the watermelon one",0.8730207566660614,1,0.38060376317962835,0.25395848666787724
"pink, purple of ham color?",0.9113506047695583,1,0.29940182980112984,0.17729879046088337
"pink, purple or washed out purple?",0.8868618708248043,1,0.35302647026291634,0.22627625835039145
"pink, purple, and one in between",0.8881550525684329,1,0.3503553445706429,0.2236898948631343
"pink, the brighter of the two",0.9006613283173156,1,0.3236274520310571,0.1986773433653688
"pink, the dull one",0.9155968275582975,1,0.2893938825169032,0.16880634488340496
"pink, the most in your face one",0.86422020142678,1,0.3972280014978373,0.27155959714643996
"pink, vomit",0.8858350438424055,1,0.3551355486385535,0.22832991231518895
"pink, we got atleast 40, good job P",0.8921327935690747,1,0.34203285293665175,0.21573441286185058
pink-ish purple,0.9167125190669054,1,0.28672602003864395,0.16657496186618914
pink-peach,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
pink-purple,0.7621316861926761,2,0.5486102953526447,0.47573662761464774
"pink-purple, not the regular purple",0.8713087168320496,1,0.38389129604286254,0.25738256633590084
pink-purple. not lavender,0.8290450182237669,1,0.45739723125014903,0.3419099635524663
pink. not mauve or brown,0.9130284863492333,1,0.29547444206683215,0.17394302730153344
pink. not purple or tan,0.9130076581470675,1,0.2955234103220701,0.17398468370586495
pink. not red,0.9362103737122063,1,0.23726992951379947,0.12757925257558744
pink. not red pink or mauve,0.9183127561612443,1,0.28287098997299787,0.1633744876775114
pink.. not hot or the dull,0.9084450309847119,1,0.30612076819936607,0.1831099380305763
pink...,0.9436818429651226,2,0.21671424963245622,0.11263631406975483
pink....the one that is closer to red color i think,0.8995141989218687,1,0.32614907821658745,0.20097160215626264
"pink...not baby pink or bright pink, but not grayed out",0.9061491126411668,1,0.3113579764219743,0.18770177471766636
pink/fuschia,0.8926589979221559,1,0.340919692856719,0.21468200415568828
pink/lavender,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pink/mauve,0.8926589979221559,1,0.340919692856719,0.21468200415568828
pink/purp,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pink/purple,0.8809736431145169,11,0.3649805762878802,0.23805271377096626
pink/purple mix,0.8322950215672543,1,0.45222843248549777,0.33540995686549135
pink/purple one,0.9015718852443384,2,0.32161539725817156,0.1968562295113232
pink/purple. not light purple. not blue/purple,0.8870029286393729,1,0.35273592178028396,0.22599414272125418
pink/purpleish,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pink/red,0.9284526694904067,9,0.2576231453063913,0.14309466101918655
pink/red. not the orange/red,0.89301118156375,1,0.34017305174823154,0.21397763687249993
pink/redish,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pink?,0.9433962781729109,3,0.21751842572078706,0.11320744365417812
pink? mauve?,0.9118850482109045,1,0.2981546782025864,0.1762299035781909
pinker,0.7907622111281154,1,0.5129450452120101,0.4184755777437692
pinker color,0.8447176301389453,1,0.43176350580967526,0.3105647397221094
pinker i think,0.8624108734835543,1,0.40056279607506506,0.27517825303289145
pinker one,0.8615223899356387,1,0.40219025163522526,0.27695522012872265
pinker one?,0.8761351292610119,1,0.3745553959824599,0.24772974147797622
pinker or redder?,0.856272782763969,1,0.41167219630556573,0.287454434472062
pinker pink,0.9035969550211659,1,0.3171069968330929,0.19280608995766824
pinker pink again,0.9033571896321382,1,0.31764322503214026,0.19328562073572364
pinker purple,0.8657637563911156,2,0.39436101585016453,0.26847248721776884
pinker purple (duller/darker),0.809985970809165,1,0.4862433064918339,0.38002805838167
"pinker, not redder",0.8383202578357075,1,0.4424448078165556,0.32335948432858497
pinkest,0.9517041303619362,11,0.19346663167350434,0.09659173927612752
pinkest blue,0.9526516943695993,1,0.19063220183934726,0.09469661126080142
pinkest color,0.926992315173643,1,0.2613503150034538,0.146015369652714
pinkest one,0.9343281590534853,2,0.24229663490422632,0.13134368189302936
pinkest purple,0.9356298958390162,1,0.23882642482777983,0.12874020832196753
"pinkest purple, not bluish",0.9188893108531293,1,0.28147371463863635,0.1622213782937414
pinkier shade of purple,0.8798290180011944,1,0.36726552259892997,0.2403419639976112
"pinkiish, redish color",0.9089565430975844,1,0.30494537730283716,0.1820869138048311
pinkinsh,0.8933544441070576,1,0.33944407440129415,0.2132911117858849
pinkish,0.9286264838353218,84,0.2571774037249671,0.14274703232935648
pinkish - you did great by the way. i messed up on a couple,0.8597497013392613,1,0.40541758966912145,0.28050059732147736
pinkish bright,0.9345619097688803,1,0.24167554420592652,0.13087618046223937
pinkish brown,0.9346124533183671,9,0.241541129362683,0.13077509336326587
pinkish brown...,0.9280657026923708,1,0.25861387797084273,0.14386859461525847
"pinkish dark, less purple",0.8930911348047736,1,0.3400033675217786,0.2138177303904527
pinkish fuscia,0.865930684504744,1,0.39404974011574234,0.26813863099051205
pinkish gray,0.9237028671456725,5,0.2696311946077989,0.15259426570865497
pinkish grey,0.9254459973746066,7,0.26526254532430815,0.1491080052507867
pinkish grey one,0.9206866961894821,1,0.2770890094848151,0.15862660762103586
pinkish looking,0.9051613316760694,1,0.3135920478223329,0.18967733664786124
pinkish mauve,0.8994496751899459,2,0.3262904807844342,0.2011006496201082
pinkish not as grey as the other pink,0.903141314444027,1,0.3181254601275676,0.19371737111194598
pinkish one,0.920615925925055,4,0.2772624836429245,0.15876814814988993
pinkish orange,0.9547950491184362,3,0.18414678373113585,0.09040990176312769
pinkish purp,0.9318600211330067,1,0.2488008574482497,0.1362799577339866
pinkish purple,0.9232551971333578,61,0.27074615469915053,0.1534896057332844
pinkish purple (bright),0.9276804294682199,1,0.2595980463185611,0.14463914106356013
pinkish purple again,0.9176045397566149,1,0.28458128443900066,0.16479092048677013
pinkish purple not the dark or the bright,0.9058237152680633,1,0.31209519199216773,0.18835256946387346
pinkish purple or bluish purple?,0.9140133002143527,1,0.2931528332357771,0.17197339957129465
pinkish purple or purple,0.9121502038482918,1,0.29753460559480976,0.17569959230341636
"pinkish purple, not greyish purple",0.9163773821508057,1,0.28752910984460284,0.16724523569838867
"pinkish purple, not the brightest",0.9153043794463613,1,0.29009051759720017,0.16939124110727732
"pinkish purple, purple, and a bright purple",0.9124255947413543,1,0.29688966872039835,0.17514881051729136
"pinkish purple, the light, more neon",0.9049637873738963,1,0.3140374679676066,0.19007242525220747
pinkish purple...,0.9267656854213814,1,0.2619258883591975,0.14646862915723724
pinkish purple/ fuschia,0.7558256011516281,1,0.5558440921658876,0.4883487976967438
pinkish purple?,0.9267656854213814,1,0.2619258883591975,0.14646862915723724
pinkish purpp,0.9307422366304513,1,0.2517147661353149,0.1385155267390974
pinkish purpple,0.8975164480272111,1,0.3305058770197436,0.20496710394557782
pinkish red,0.9482161221737486,13,0.20373463648484386,0.10356775565250276
"pinkish red, most vibrant",0.9250811235260252,1,0.2661806087307059,0.14983775294794954
"pinkish red, the duller one",0.9276112147088019,1,0.25977461848853056,0.14477757058239615
pinkish reddish,0.9272804458822672,1,0.2606174511302344,0.14543910823546558
pinkish redish,0.9170267463646747,1,0.28597169987027427,0.16594650727065052
pinkish redish/not bright,0.9345619097688803,1,0.24167554420592652,0.13087618046223937
pinkish rose,0.9036319165072366,1,0.31702875140771386,0.19273616698552676
pinkish rust,0.877416009823933,1,0.3720419904864871,0.24516798035213405
pinkish tan,0.9265349097097785,1,0.2625112136157312,0.14693018058044305
"pinkish, not purple",0.9182283334958592,1,0.28307521495489907,0.1635433330082816
"pinkish, not purple or yellow",0.9268880506105209,1,0.2616152106579494,0.14622389877895814
pinkish-purple,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
pinkish/purple,0.6592476134793708,1,0.6415332706286029,0.6815047730412584
pinkish/red,0.8926924515773882,2,0.34084882568634495,0.21461509684522362
pinkish?,0.9360456368493918,1,0.23771222682222687,0.1279087263012164
pinkist,0.8926589979221559,1,0.340919692856719,0.21468200415568828
pinkl,0.8926928132185352,2,0.340848059533296,0.21461437356292956
pinksih,0.892031182330013,1,0.34224747480254036,0.215937635339974
pinky,0.8057401577437528,2,0.4923411578255804,0.3885196845124943
pinky again,0.8602054508305927,1,0.40459035686980405,0.2795890983388145
pinky brown,0.9107312627715957,2,0.30084267538350995,0.17853747445680868
pinky one,0.8534116506621227,1,0.4167453020234073,0.2931766986757547
pinky purple,0.8737145552251867,6,0.37926398968408737,0.2525708895496266
"pinky purple, not greyish purple or greenish colors",0.8862908316179317,1,0.35420066299352226,0.2274183367641367
pinky rose,0.8355049536361445,2,0.44704908405838584,0.32899009272771096
pinl,0.6859448436285548,2,0.622306925582722,0.6281103127428904
pirple,0.6901488314527175,4,0.6189815297248349,0.6197023370945649
pirple\,0.892031182330013,1,0.34224747480254036,0.215937635339974
piss,0.892031182330013,3,0.34224747480254036,0.215937635339974
piurple not pink,0.9231785185481691,1,0.27093684506885884,0.15364296290366175
pixels,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pixels? what do you mean?,0.8455495912094734,1,0.4303517234851937,0.30890081758105326
plae,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
plae blue,0.9543255135672323,1,0.18557645781202647,0.09134897286553545
plae purple,0.9172743668807527,1,0.28537635899071734,0.1654512662384946
"plain gray, kind of dull",0.8621631406142052,1,0.4010172413489009,0.27567371877158964
"plain green, non bright or drab looking",0.8799160154360351,1,0.36709229126123444,0.2401679691279297
plainest color,0.896087523903646,1,0.3335954872717505,0.20782495219270802
plant,0.7050606195877505,1,0.6065152758987866,0.5898787608244991
plant's,0.8340418572560565,1,0.4494190743277506,0.331916285487887
plants,0.892031182330013,1,0.34224747480254036,0.215937635339974
please click on the beige looking box not the lime green ones,0.8950278787221906,1,0.3358724699314808,0.20994424255561883
please feel free to ask questions if youre not sure what i mean,0.8165280999534589,1,0.47661746292392415,0.36694380009308225
please hurry timer running out soon,0.8036275534731404,1,0.49533225596953184,0.3927448930537192
please pick the purple square,0.865155881751981,1,0.3954925130232776,0.269688236496038
please pick the yellow square,0.8858451649242117,1,0.3551148111855652,0.22830967015157655
plue,0.892031182330013,1,0.34224747480254036,0.215937635339974
plum,0.7632849859993805,8,0.5472637180056912,0.4734300280012389
plum - closer to purple than brown,0.8876267066120215,1,0.3514486915812591,0.22474658677595705
"plum, the lighter of the two close",0.8614331996394324,1,0.40235325748470074,0.27713360072113513
"plum, the most purple",0.8726576323642307,1,0.3813032492325706,0.2546847352715387
plum? or lavender?,0.8072795551103233,1,0.490143680352638,0.3854408897793533
plumbgrante,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
plums,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
"plus, it'll be easier to see grays and blues and purples",0.8253452478229153,1,0.46319068642424843,0.3493095043541694
pnk,0.8185471288597519,4,0.4735894087438207,0.3629057422804962
ponk,0.8933544441070576,1,0.33944407440129415,0.2132911117858849
poo green,0.8801828826632617,1,0.3665604519062283,0.23963423467347655
poo mustard color,0.8808338789328096,1,0.3652602467272887,0.23833224213438076
pool water,0.8395746735550237,1,0.44037449513552224,0.3208506528899526
pool water :),0.8395746735550237,1,0.44037449513552224,0.3208506528899526
poop,0.7932485791804094,2,0.5096206179502969,0.4135028416391813
poop grass,0.88969807844323,1,0.3471461115383471,0.22060384311353998
popular in the 80's,0.874084966897157,1,0.3785469138423163,0.25183006620568604
possibly the brighter?,0.8146663401743482,1,0.4793855315966997,0.3706673196513035
ppurple,0.8918885384424481,2,0.34254858440693825,0.21622292311510383
practically the same,0.8921264754916993,1,0.3420462010203594,0.21574704901660136
precious metal,0.8926589979221559,1,0.340919692856719,0.21468200415568828
"prettier grey, not dullest.",0.925658796149991,1,0.2647262295245811,0.14868240770001795
prettier purple a little brighter,0.8906334434692281,1,0.3451889178791583,0.21873311306154375
prettiest green,0.93828734800727,1,0.23165416995477672,0.12342530398546003
pretty almost robins egg color blue,0.8805641310777873,1,0.36579949061578776,0.2388717378444254
pretty bright light green,0.9014934045579519,1,0.321789182630409,0.1970131908840962
pretty green,0.8929389343020798,1,0.34032632407962676,0.21412213139584035
pretty green not puke green,0.8848671704776031,1,0.3571139910351745,0.2302656590447938
pretty in,0.8238994573765785,1,0.4654287506569632,0.3522010852468429
pretty in bright pink,0.8906922354708383,1,0.3450655999133687,0.21861552905832338
"pretty purple, brighter",0.8882456253245405,1,0.3501676335459969,0.2235087493509189
primary,0.8202397742348274,3,0.47102971092853096,0.3595204515303452
primary blue,0.9159258301256321,4,0.28860884873110193,0.16814833974873578
primary color,0.8787799010113464,2,0.36934892533394026,0.2424401979773072
primary green,0.9034286138210902,2,0.3174835558742754,0.19314277235781963
"primary green, not neon green",0.9122675040721199,1,0.2972600165165959,0.17546499185576026
prince,0.8163374636338994,5,0.4769019616499405,0.3673250727322013
prince or barney,0.861412186590427,1,0.40239165162376345,0.2771756268191461
prince purple or barney purple?,0.8839390325586816,1,0.3590025720776272,0.23212193488263688
prince song,0.7739764185601562,2,0.5344267670206855,0.4520471628796876
prince song about rain,0.7702427242022704,2,0.5389828887497508,0.4595145515954593
prince song dull,0.8242361592380384,1,0.4649088310238838,0.3515276815239232
prison cell gray vs slate gray,0.9064990481493208,1,0.31056377806373314,0.18700190370135839
prob more bluish,0.8573131831569832,1,0.40981101653910174,0.2853736336860335
probably i'm using an HDTV,0.7859325867969078,1,0.5192960626914903,0.4281348264061844
"probably yellowish, looks sandy brown to me",0.8738290349641084,1,0.3790425025446753,0.2523419300717833
prp,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
prpl,0.8933544441070576,4,0.33944407440129415,0.2132911117858849
pruple,0.860115238035894,16,0.40475423945224,0.2797695239282121
pruple gray,0.9004435860686131,1,0.3241072205804272,0.19911282786277384
pruple greyish,0.8866191221788693,1,0.3535260156344179,0.22676175564226142
pruple not pink,0.9083852926332278,1,0.3062578340105848,0.18322941473354448
pruple. like violet,0.8540411279383984,1,0.415634820645384,0.29191774412320326
pruple/red,0.8926589979221559,1,0.340919692856719,0.21468200415568828
prurple again,0.9118052760771526,1,0.2983410558568153,0.17638944784569488
ps sorry,0.8995889338120496,1,0.32598524051124106,0.20082213237590074
"ps, was a pleasure workign with you we make a good team lol",0.8684317999448335,1,0.389356954856398,0.2631364001103329
public menace,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
puce,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
puce lilac or gray,0.8093836973093667,1,0.4871153768415449,0.3812326053812667
pueple,0.6770159408356933,2,0.6290983297180837,0.6459681183286134
puirple,0.6940746848770483,2,0.6158015255953284,0.6118506302459035
puke,0.758393249848289,8,0.5529249299481025,0.4832135003034219
"puke color, dull light green",0.8782821903004525,1,0.37033369237314806,0.24343561939909497
"puke color, not bright",0.8818421768624466,1,0.3632384426941967,0.23631564627510682
puke green,0.8749934689748363,20,0.3767828698495984,0.25001306205032736
puke green almost army green,0.8937730010571485,1,0.33855352257635357,0.21245399788570296
puke green color,0.8894307806736697,1,0.3477037748483299,0.2211384386526607
puke green not bright or dull,0.8981057793303769,1,0.3292251786845162,0.20378844133924612
puke green not brownish,0.897926153099331,1,0.32961593250518395,0.20414769380133801
puke green one to end it,0.8782966316555769,1,0.3703051514874683,0.24340673668884616
"puke green, brighter",0.8832226176730698,1,0.36045459250203893,0.2335547646538605
puke pink,0.8731670398590216,1,0.3803216420418557,0.2536659202819569
puke yellow,0.9025159060790315,1,0.3195195317200935,0.19496818784193692
puke yellow lol,0.914613482053729,1,0.2917319154187715,0.1707730358925419
puke yellowish green,0.9134240900530138,1,0.2945433172078149,0.17315181989397233
pukey,0.8419370063391565,2,0.436443876906669,0.31612598732168706
pukey dull green,0.9061884166987858,1,0.31126884551901585,0.1876231666024284
pukey green,0.8974435790561007,1,0.3306639686647088,0.20511284188779855
pukey yellow,0.9252900912952162,1,0.26565505804769823,0.14941981740956756
pukey... word of the day,0.8367782200291697,1,0.4449739174709043,0.32644355994166063
pukish color (not green),0.9107290363700185,1,0.3008478463855865,0.1785419272599631
pukish green,0.9391438931842153,1,0.229316661853208,0.12171221363156937
pumkins,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
pumpkin,0.8969133002487825,18,0.3318126908598173,0.20617339950243507
pumpkin color,0.8880040146490138,2,0.3506681853171383,0.2239919707019724
pumpkin color?,0.8842382719513463,1,0.35839459783969596,0.2315234560973074
pumpkin or reddish?,0.9055628000462181,1,0.3126854209204585,0.18887439990756372
pumpkin orange,0.9473413892022684,3,0.20627017540376252,0.1053172215954632
"pumpkin, not the bright one, not the super dull one",0.8984063667470056,1,0.32857050037042124,0.20318726650598884
pumpkins,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
puple,0.8503424859850583,6,0.4221145509793416,0.2993150280298833
puple - ish pink.  NOT the bright pink one,0.9128293410535739,1,0.2959424202414849,0.17434131789285212
puple blue,0.9089647404946702,1,0.3049265150111978,0.18207051901065952
"puple/plum, more plum",0.8404485496265576,1,0.4389253327498984,0.31910290074688485
pupleish red,0.8618480858047345,1,0.40159443719287735,0.276303828390531
puplish grey,0.8057022336475996,1,0.492395102710032,0.38859553270480074
pupr,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
